id,evidence,prediction,label
0bb34f7b-d21a-4057-876a-25c722e6d50e,"  cyclophosphamide, paclitaxel, trastuzumab: Given IV",0,1
0bb34f7b-d21a-4057-876a-25c722e6d50e,  Overall Number of Participants Analyzed: 100,1,1
0bb34f7b-d21a-4057-876a-25c722e6d50e,  Measure Type: Number,0,1
0bb34f7b-d21a-4057-876a-25c722e6d50e,  Unit of Measure: percentage of subjects  98        (92.2 to 99.5),1,1
3f15d923-bf66-4188-8714-c9ae4921de1f,Inclusion Criteria:,1,1
3f15d923-bf66-4188-8714-c9ae4921de1f,  Women histologically diagnosed with carcinoma of the breast,1,1
3f15d923-bf66-4188-8714-c9ae4921de1f,"  Women with non-palpable malignant lesions, requiring image guided localization.",0,1
3f15d923-bf66-4188-8714-c9ae4921de1f,  Undergoing lumpectomy (partial mastectomy) procedure.,0,1
3f15d923-bf66-4188-8714-c9ae4921de1f,  Age 18 years or more,0,1
3f15d923-bf66-4188-8714-c9ae4921de1f,  Signed ICF,0,1
3f15d923-bf66-4188-8714-c9ae4921de1f,Exclusion Criteria:,1,0
3f15d923-bf66-4188-8714-c9ae4921de1f,  Multicentric disease (histologically diagnosed cancer in two different quadrants of the breast),1,0
3f15d923-bf66-4188-8714-c9ae4921de1f,  Bilateral disease (diagnosed cancer in both breasts),1,0
3f15d923-bf66-4188-8714-c9ae4921de1f,  Neoadjuvant systemic therapy,0,0
3f15d923-bf66-4188-8714-c9ae4921de1f,  Previous radiation in the operated breast,0,0
3f15d923-bf66-4188-8714-c9ae4921de1f,  Prior surgical procedure in the same breast,1,0
3f15d923-bf66-4188-8714-c9ae4921de1f,  Implants in the operated breast,0,0
3f15d923-bf66-4188-8714-c9ae4921de1f,  Pregnancy,0,0
3f15d923-bf66-4188-8714-c9ae4921de1f,  Lactation,0,0
3f15d923-bf66-4188-8714-c9ae4921de1f,  Participating in any other investigational study for either drug or device which can influence collection of valid data under this study.,1,0
3f15d923-bf66-4188-8714-c9ae4921de1f,Inclusion Criteria:,1,1
3f15d923-bf66-4188-8714-c9ae4921de1f,  Patients undergoing immediate tissue expander reconstruction following mastectomy by any of the surgeon co-investigators are eligible for the study.,1,1
3f15d923-bf66-4188-8714-c9ae4921de1f,  Patients 18 years of age or older are eligible for the study.,1,1
3f15d923-bf66-4188-8714-c9ae4921de1f,  Patients undergoing skin-sparing mastectomy utilizing bioprosthetic mesh are eligible for the study.,1,1
3f15d923-bf66-4188-8714-c9ae4921de1f,  Patients who have not undergone autologous tissue breast reconstruction and intend to undergo implant only breast reconstruction.,0,1
3f15d923-bf66-4188-8714-c9ae4921de1f,  Patients who intend to remain under the MDACC surgeon's care until completion of the reconstruction.,0,1
3f15d923-bf66-4188-8714-c9ae4921de1f,Exclusion Criteria:,1,0
3f15d923-bf66-4188-8714-c9ae4921de1f,  Patients with prior radiation to the breast/chest wall of the ipsilateral breast .,0,0
3f15d923-bf66-4188-8714-c9ae4921de1f,  Patients who cannot be effectively reconstructed without the use of bioprosthetic mesh.,0,0
3f15d923-bf66-4188-8714-c9ae4921de1f,  Patients who are current smokers.,0,0
3f15d923-bf66-4188-8714-c9ae4921de1f,  Patients requiring additional intra-operative skin resections of greater than 1cm beyond the skin edge as a result of mastectomy flap devascularization.,0,0
3f15d923-bf66-4188-8714-c9ae4921de1f,  Patients who have a history of breast tissue expander or implant placement.,0,0
9562c377-c748-46d7-a5f2-eb492d20e477,Adverse Events 1:,1,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Total: 3/24 (12.50%),0,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Disseminated intravascular coagulation 0/24 (0.00%),1,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Death NOS 0/24 (0.00%),1,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Edema limbs 0/24 (0.00%),1,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Fatigue 0/24 (0.00%),1,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Hepatic failure 1/24 (4.17%),1,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Alanine aminotransferase increased 1/24 (4.17%),0,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Aspartate aminotransferase increased 1/24 (4.17%),0,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Blood bilirubin increased 0/24 (0.00%),1,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Ejection fraction decreased 1/24 (4.17%),1,1
9562c377-c748-46d7-a5f2-eb492d20e477,Adverse Events 2:,1,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Total: 9/22 (40.91%),0,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Disseminated intravascular coagulation 1/22 (4.55%),1,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Death NOS 1/22 (4.55%),0,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Edema limbs 1/22 (4.55%),0,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Fatigue 1/22 (4.55%),0,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Hepatic failure 0/22 (0.00%),1,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Alanine aminotransferase increased 0/22 (0.00%),1,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Aspartate aminotransferase increased 1/22 (4.55%),0,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Blood bilirubin increased 1/22 (4.55%),0,1
9562c377-c748-46d7-a5f2-eb492d20e477,  Ejection fraction decreased 1/22 (4.55%),1,1
1e24905e-7bf9-4a79-8157-8948f108ecb7,INTERVENTION 1: ,1,1
1e24905e-7bf9-4a79-8157-8948f108ecb7,  Phase 2 Triple -ve,1,1
1e24905e-7bf9-4a79-8157-8948f108ecb7,"  Phase 2, Triple - Negative cohort",1,1
1e24905e-7bf9-4a79-8157-8948f108ecb7,INTERVENTION 2: ,1,1
1e24905e-7bf9-4a79-8157-8948f108ecb7,  Phase 2 HER2+,1,1
1e24905e-7bf9-4a79-8157-8948f108ecb7,"  Phase 2, HER2 - Amplified (HER2-Positive) cohort",1,1
57656a6d-8e1c-4cb8-b80d-605174d0577c,Inclusion Criteria:,1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Adult female participants with histological diagnosis of breast cancer,1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Any type of chemotherapy planned for greater than or equal to (>/=) 9 weeks,1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Hemoglobin level less than (<) 11 grams per deciliter (g/dL),0,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,"  Participants able to receive iron supplement, if necessary",1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,Exclusion Criteria:,1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Known or suspected contraindications to epoetin beta,1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Pregnancy or lactation period,1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Diagnosis of anemia only due to iron-deficiency,1,1
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Diagnosis of thalasemic syndromes,1,1
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Epilepsy and/or cerebral metastasis,1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Blood transfusion or treatment with any erythropoietic factor within 4 weeks before study start,1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,Inclusion Criteria:,1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Ability to complete questionnaires by themselves or with assistance,0,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,"  Planned paclitaxel at a dose of 80 mg/m^2 intravenously (I.V.) given, in the adjuvant breast cancer (postoperative or neo-adjuvant) setting, every week for a planned course of 12 weeks without any other concurrent cytotoxic chemotherapy (NOTE: trastuzumab and/or other antibody and/or small molecule treatment is allowed, except for poly adenosine diphosphate ribose polymerase [PARP] inhibitors), at the entering Academic and Community Cancer Research United (ACCRU) institution",0,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Life expectancy > 6 months,0,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Eastern Cooperative Oncology Group (ECOG) performance status 0 or 1,1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,"  Patient has score of 0 or 1 on the neurotoxicity evaluation, as determined by the healthcare provider",1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,Exclusion Criteria:,1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Previous diagnosis of diabetic neuropathy or peripheral neuropathy from any cause,1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Diagnosis of fibromyalgia,1,1
57656a6d-8e1c-4cb8-b80d-605174d0577c,  Any prior exposure to neurotoxic chemotherapy,1,0
57656a6d-8e1c-4cb8-b80d-605174d0577c,"  History of Raynaud?s disease, cryoglobulinemia",0,0
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,Adverse Events 1:,1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Total: 12/20 (60.00%),0,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Recurrent malignancy *1/20 (5.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Graft-versus-host disease *7/20 (35.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Infection *7/20 (35.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Altered mental status *2/20 (10.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Diffuse alveolar hemorrhage *1/20 (5.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,Adverse Events 1:,1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Total: 0/4 (0.00%),0,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Anaemia 0/4 (0.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Lymphadenopathy 0/4 (0.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Thrombocytopenia 0/4 (0.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Acute coronary syndrome 0/4 (0.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Acute myocardial infarction 0/4 (0.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Atrial fibrillation 0/4 (0.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Atrial flutter 0/4 (0.00%),0,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Cardiac arrest 0/4 (0.00%),0,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Cardiac failure 0/4 (0.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Cardiac failure congestive 0/4 (0.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Cardiac tamponade 0/4 (0.00%),0,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,Adverse Events 2:,1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Total: 8/20 (40.00%),0,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Anaemia 1/20 (5.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Lymphadenopathy 0/20 (0.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Thrombocytopenia 0/20 (0.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Acute coronary syndrome 0/20 (0.00%),0,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Acute myocardial infarction 0/20 (0.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Atrial fibrillation 0/20 (0.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Atrial flutter 0/20 (0.00%),0,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Cardiac arrest 0/20 (0.00%),0,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Cardiac failure 0/20 (0.00%),1,1
c5ece9f7-9119-4fa2-b60d-f2f15c68ae02,  Cardiac failure congestive 0/20 (0.00%),1,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,Adverse Events 1:,1,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Total: 4/6 (66.67%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Diarrhoea 1/6 (16.67%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Chest pain 1/6 (16.67%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  General physical health deterioration 0/6 (0.00%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Biliary colic 1/6 (16.67%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Clostridium difficile colitis 0/6 (0.00%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Infusion related reaction 1/6 (16.67%),1,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Hypokalaemia 0/6 (0.00%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Tumour lysis syndrome 0/6 (0.00%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Spinal cord compression 0/6 (0.00%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Acute kidney injury 0/6 (0.00%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,Adverse Events 1:,1,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Total: 3/66 (4.55%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Blood Transfusion 0/66 (0.00%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Febrile neutropenia 2/66 (3.03%),1,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Disease Progression 0/66 (0.00%),1,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Sepsis 1/66 (1.52%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Shingles 0/66 (0.00%),1,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Flu like symptoms 0/66 (0.00%),1,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,Adverse Events 2:,1,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Total: 7/73 (9.59%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Blood Transfusion 1/73 (1.37%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Febrile neutropenia 1/73 (1.37%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Disease Progression 3/73 (4.11%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Sepsis 0/73 (0.00%),0,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Shingles 1/73 (1.37%),1,1
8f8be6b6-df75-4757-bc64-b2fbc8849f70,  Flu like symptoms 1/73 (1.37%),0,1
520f44e8-b74b-44a6-a7cf-496275847af1,Adverse Events 1:,1,1
520f44e8-b74b-44a6-a7cf-496275847af1,  Total: 0/60 (0.00%),1,1
520f44e8-b74b-44a6-a7cf-496275847af1,Adverse Events 2:,1,1
520f44e8-b74b-44a6-a7cf-496275847af1,  Total: 0/60 (0.00%),0,1
0c902de2-30b5-4ab8-9739-70be987d043a,Adverse Events 1:,1,0
0c902de2-30b5-4ab8-9739-70be987d043a,  Total: 1/13 (7.69%),0,0
0c902de2-30b5-4ab8-9739-70be987d043a,  Rapid disease progression  [1]1/13 (7.69%),1,0
0c902de2-30b5-4ab8-9739-70be987d043a,  Increased pleural effusion  [2]0/13 (0.00%),1,0
0c902de2-30b5-4ab8-9739-70be987d043a,Adverse Events 2:,1,1
0c902de2-30b5-4ab8-9739-70be987d043a,  Total: 1/4 (25.00%),1,0
0c902de2-30b5-4ab8-9739-70be987d043a,  Rapid disease progression  [1]0/4 (0.00%),1,0
0c902de2-30b5-4ab8-9739-70be987d043a,  Increased pleural effusion  [2]1/4 (25.00%),1,1
8b98421d-1cec-41bd-b25e-2e73c362193a,Inclusion Criteria:,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Signed written informed consent to participate in clinical study of tivantinib,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Male or female participants of the age defined in the original protocol they were enrolled.,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Eastern Cooperative Oncology Group (ECOG) performance status (PS) 3 (or 2 for tivantinib-naive participants),1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Adequate bone marrow function:,0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Absolute neutrophil count (ANC) 1.5 x 10^9/L,0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Hemoglobin 8.0 g/dL (or  9.0 g/dL for tivantinib-naïve participants),0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Enrollment within 14 days of the completion of End of Treatment Visit of the original study,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Participants, who participated in previous ARQ 197 studies that have reached their designated end-dates, who did not meet discontinuation criteria in their original study, and who may, in the opinion of the Investigator and the Sponsor, benefit from treatment",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Women of childbearing potential must have a negative pregnancy test performed within 14 days of the start of study drug. Both men and women enrolled in this study must agree to use adequate birth control measures while on study,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,Exclusion Criteria:,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Known or suspected allergy to ARQ 197,0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Substance abuse, medical, psychological or social conditions that may interfere with the participant's participation in the study or evaluation of the study results",1,1
8b98421d-1cec-41bd-b25e-2e73c362193a,  Any condition that is unstable or which could jeopardize the safety of the participant and his/her compliance in the study,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  A serious uncontrolled medical disorder/condition that in the opinion of the Investigator would impair the ability of the participant to receive protocol therapy,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Requirement to receive other concurrent chemotherapy (excluding combination therapy defined in original protocol), immunotherapy, radiotherapy, or any other investigational drug while on study. Palliative radiotherapy is allowed provided that:",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  in the opinion of the Investigator, the participant does not have progressive disease",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  the radiation field does not encompass a target lesion,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  no more than 10% of the participant's bone marrow is irradiated,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,Inclusion Criteria for dose escalation and expansion phase:,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Signed written informed consent,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Male or female participants aged greater than or equal to 18 years,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Participants must have histologically or cytologically proven metastatic or locally advanced solid tumors, for which no standard therapy exists or standard therapy has failed. Availability of tumor archival material or fresh biopsies is optional for participants in dose escalation",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Eastern Cooperative Oncology Group (ECOG) performance status of 0 to 1 at trial entry and an estimated life expectancy of at least 3 months,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Disease must be measurable with at least 1 uni-dimensional measurable lesion by RECIST 1.1, except for participants with metastatic castrate-resistant prostate cancer (mCRPC) or metastatic breast cancer (MBC) who may be enrolled with objective evidence of disease without a measureable lesion",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Adequate hematological, hepatic and renal function as defined in the protocol",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Effective contraception for both male and female participants if the risk of conception exists,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Other protocol defined inclusion criteria could apply,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Inclusion Criteria for expansion phase:,0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Participants must have relapsed, refractory, or progressive disease following last line of treatment (with the exception of the gastric and gastroesophageal junction (GEJ) cancer cohort, which does not require progression). Availability of tumor archival material or fresh biopsies (excluding bone biopsies) is mandatory for eligibility in the expansion cohorts. For participants in the MBC cohort, the biopsy or surgical specimen must have been collected within 90 days prior to the first investigational medicinal product (IMP) administration. Specifically, the following will be required:",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  NSCLC post platinum doublet: Histologically or cytologically confirmed stage IIIB or stage IV NSCLC that has progressed after 1 line of platinum-containing doublet chemotherapy. Participants should have received only 1 line of platinum-containing treatment for metastatic disease (i.e., adjuvant treatment with a platinum-containing regimen is not sufficient for eligibility because not received in the context of a metastatic disease). Participants in the NSCLC cohort will only be enrolled in USA",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  NSCLC first line: Stage IV (per 7th International Association for the Study of Lung Cancer [IASLC] classification) or recurrent NSCLC that is histologically proven. Participants must not have received treatment for their metastatic or recurrent disease. No activating epidermal growth factor receptor (EGFR) mutation nor ALK translocation/re-arrangement,0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Gastric and GEJ cancer: Histologically confirmed, unresectable locally advanced or metastatic adenocarcinoma of the gastric and gastro-esophageal junction, treated with first-line chemotherapy combination with or without disease progression. Participants should have received no more than 1 line of treatment for metastatic disease. Participants should not have been treated with trastuzumab (but can be Human Epidermal growth factor Receptor 2 [HER2] positive). Participants who received any platinum containing doublet or triplet as a neoadjuvant chemotherapy strategy, but are not ultimately candidates for surgery will also be eligible, as long as they did not have progressive disease after completion of the neoadjuvant chemotherapy. In addition, participants with gastric cancer can enter in the study if their white blood cell (WBC) and lymphocyte count is as defined in the protocol",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  MBC: Participants must have histologically confirmed locally advanced or MBC and have tumor that is refractory to or progressive after standard of care therapy. Participants must have received no more than 3 prior lines of cytotoxic therapy for metastatic disease. Participants must have received a taxane and an anthracycline, unless contra-indicated",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Secondary expansion cohorts: Metastatic colorectal cancer (mCRC), Metastatic castrate-resistant prostate cancer (mCRPC), melanoma, ovarian cancer, ACC, mesothelioma, urothelial carcinoma and renal cell carcinoma as defined in the protocol",0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Efficacy expansion cohorts: Gastric and GEJ cancer (third line), ovarian cancer (platinum Refractory + liposomal doxorubicin), urothelial carcinoma, and HNSCC as defined in the protocol",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Other protocol defined inclusion criteria for expansion phase could apply,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Exclusion Criteria for dose escalation and expansion phase:,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Concurrent treatment with a non-permitted drug,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Prior therapy with specific antibody/drug targeting T cell co-regulatory proteins (immune checkpoints),0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Concurrent anticancer treatment, major surgery, or use of any investigational drug within 28 days before the start of trial treatment; or concurrent systemic therapy with immunosuppressive agents, use of hormonal agents within 7 days before the start of trial treatment as defined in the protocol. Note: Participants receiving bisphosphonate or denosumab are eligible provided treatment was initiated at least 14 days before the first dose of avelumab.",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Previous malignant disease other than the target malignancy to be investigated in this trial within the last 5 years with the exception of basal or squamous cell carcinoma of the skin or cervical carcinoma in situ,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Rapidly progressive disease (for example, tumor lysis syndrome)",0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Active or history of central nervous system metastases,0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Receipt of any organ transplantation including allogeneic stem-cell transplantation,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Significant acute or chronic infections as defined in the protocol,1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Active or history of any autoimmune disease (Participants with diabetes Type 1, vitiligo, psoriasis, hypo- or hyperthyroid disease not requiring immunosuppressive treatment are eligible) or immunodeficiencies",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Known severe hypersensitivity reactions to monoclonal antibodies, any history of anaphylaxis, or uncontrolled asthma",0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Persisting toxicity related to prior therapy greater than Grade 1 NCI-CTCAE v4.0, however sensory neuropathy less than or equal to Grade 2 is acceptable",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Pregnancy or lactation period,0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Known alcohol or drug abuse,0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Clinically significant (that is, active) cardiovascular disease",0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  All other significant diseases (for example, inflammatory bowel disease), which, in the opinion of the investigator, might impair the Participant's tolerance of trial treatment",1,0
8b98421d-1cec-41bd-b25e-2e73c362193a,  Any psychiatric condition that would prohibit the understanding or rendering of informed consent,1,1
8b98421d-1cec-41bd-b25e-2e73c362193a,  Legal incapacity or limited legal capacity,0,0
8b98421d-1cec-41bd-b25e-2e73c362193a,"  Non-oncology vaccine therapies for prevention of infection disease (for example, seasonal flu vaccine, human papilloma virus vaccine) within 4 weeks of study drug administration. Vaccination while on study is also prohibited except for administration of the inactivated influenza vaccine",0,0
62441471-f329-4540-9d4e-dc34c4d08d59,Inclusion Criteria:,1,1
62441471-f329-4540-9d4e-dc34c4d08d59,  Subjects who were confirmed to have a response after receiving at least two courses of weekly paclitaxel therapy and considered to need to continue the therapy by the investigator/subinvestigator among the patients with advanced or recurrent breast cancer who had met the selection criteria and participated in the preceding phase II clinical study,1,1
62441471-f329-4540-9d4e-dc34c4d08d59,Inclusion Criteria,1,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Patients diagnosed with metastatic breast cancer,1,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Patients that either have received previous treatment with anthracyclines and/or taxanes or not (either as advance or in metastatic disease).,1,0
62441471-f329-4540-9d4e-dc34c4d08d59,  The patient is ambulatory with a functional ECOG < 2 status (see Appendix 2).,1,1
62441471-f329-4540-9d4e-dc34c4d08d59,"  Patient presents, at least one lesion measurable according to RECIST criteria (see Appendix 3)",1,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Patients with a life expectancy of at least 3 months.,1,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Patients that agree to and are able to fulfill the requirements of the whole protocol through the whole study.,1,0
62441471-f329-4540-9d4e-dc34c4d08d59,Exclusion criteria:,1,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Patients that have previously shown unexpected severe reactions to therapy with fluoropyrimidines or with a known sensitivity to 5-fluorouracile.,0,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Patients previously treated with capecitabine.,0,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Patients with organ transplants.,1,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Other diseases or severe affections:,1,0
62441471-f329-4540-9d4e-dc34c4d08d59,"  Patients with previous convulsions, central nervous system diseases or psychiatric diseases, including dementia, that the investigator might consider clinically significant and which adversely affect therapeutic compliance.",1,0
62441471-f329-4540-9d4e-dc34c4d08d59,"  Patients with severe intellectual impairment, unable to carry out basic daily routines and established depression.",1,0
62441471-f329-4540-9d4e-dc34c4d08d59,"  Clinical significant cardiac disease (e. g. . congestive heart failure, symptomatic coronary artery disease and cardiac arrhythmia not fully controlled with medication) or myocardial infarction within the last 12 months.",1,0
62441471-f329-4540-9d4e-dc34c4d08d59,  Severe renal impairment (baseline creatinine clearance < 30 ml/min),1,0
